"id","lat","lon","radius","name_overpass","address_overpass","access","source","operation_hours","operation_hours_json","amenity","amenity_category"
"456","36.1567269","-86.7764755","100","Dunkin'","","","OVERPASS","","","fast_food","food_and_drink"
"458","43.2512954","-73.6695439","100","Fitzgerald's","Route 9 Fort Edward NY 12828","","OVERPASS","","","restaurant","food_and_drink"
"462","37.7476208","-122.4963954","50","Saint Ignatius College Preparatory School","37th Avenue San Francisco CA 94116","","OVERPASS","","","school","education"
"464","44.0925963","-123.1045251","200","","","","OVERPASS","","","parking","parking"
"465","32.9111328","-96.9193053","50","","","","OVERPASS","","","parking","parking"
"467","38.3143002","-76.6371861","50","","","","OVERPASS","","","school","education"
"468","41.3701544","-73.4759087","50","Connecticut Park and Ride","Miry Brook Road Danbury CT","yes","OVERPASS","","","parking","parking"
"469","33.8748865","-118.1857036","50","Wendy's","Atlantic Avenue Long Beach CA 90805","","OVERPASS","['07:00-22:00']","","fast_food","food_and_drink"
"470","43.2497977","-83.7778331","50","BP"," Applebee's""""","Main Street Birch Run MI 48415, MI"",,OVERPASS,,,""fuel, parking, restaurant"",food_and_drink","","","","",""
"471","39.6502107","-84.1359282","100","Evergreen Veterinary Hosptial","","","OVERPASS","","","veterinary","healthcare"
"473","46.0535294","-118.3556147","100","Jonathan M. Wainwright Memorial VA Medical Center","Wainwright Drive Walla Walla WA 99362","","OVERPASS","","","hospital","healthcare"
"477","40.7367871","-73.9973586","50","Rite Aid"," Cafe Water"," Spain Restaurant"," Asami Sushi"," ChargePoint"," Long Island Dumplings"," 13th St. Residence Hall""""","6th Avenue 10011, 6th Avenue 10011, West 13th Street, West 13th Street New York NY 10011, 10011, 13th Street 10011"",,OVERPASS,""['Mo-Fr 09:00-21:00', 'Sa 09:00-18:00', 'Su 09:00-17:00 open ""Pharmacy"" || Mo-Th 07:00-23:00', 'Fr 07:00-24:00', 'Sa 08:00-24:00', 'Su 08:00-22:00 open ""Store"", Mo-Su 11:30-21:00']"",,""bicycle_parking, charging_station, pharmacy, restaurant, university"",food_and_drink"
"478","41.2179963","-111.960091","50","Community Education Center","Monroe Boulevard Ogden UT 84401","","OVERPASS","","","university","education"
"480","34.1441528","-84.1764501","100","Shiloh Point Elementary School","","","OVERPASS","","","school","education"
"482","37.7015752","-122.1263962","50","","","yes","OVERPASS","['08:00-21:00']","","charging_station","transport"
"483","40.2875572","-76.6620425","50","Chocolate World Employee Parking","","private","OVERPASS","","","parking","parking"
"485","41.2445712","-75.8411646","50","","","","OVERPASS","","","parking","parking"
"488","31.7512378","-106.3414921","100","Texas Roadhouse","Gateway Boulevard West El Paso TX 79935","","OVERPASS","","","restaurant","food_and_drink"
"490","41.9440766","-70.9523778","200","Library"," Library""""","Administration Road Bridgewater MA 02324, Administration Road Bridgewater MA 02324"",,OVERPASS,,,library,other","","","","",""
"493","27.8540729","-82.315051","200","Dunkin'"," Mobil"," Sonic""""","Boyette Road Riverview FL 33569, Boyette Road Riverview FL 33569, Balm Riverview Road Riverview FL 33569"",,OVERPASS,""['05:00-21:00, Mo-Th 08:00-23:00', 'Fr-Sa 08:00-24:00', 'Su 08:00-23:00']"",,""car_wash, fast_food, fuel"",food_and_drink","","","",""
"504","42.3387705","-71.1027833","50","Paul F. Glenn Center for Biology of Aging Research"," Harvard Medical School""""","Avenue Louis Pasteur Boston, Shattuck Street Boston MA 02115"",,OVERPASS,,,""research_institute, university"",education","","","","",""
"505","36.1611029","-86.7888415","50","","","","OVERPASS","","","parking","parking"
"506","38.921458","-104.6997797","50","Ridgeview Elementary School","Shimmering Creek Drive Colorado Springs CO 80923","","OVERPASS","","","school","education"
"507","37.3196009","-121.8635359","50","","","customers","OVERPASS","","","parking","parking"
"8464","33.8093821","-118.1897126","50","","","","OVERPASS","","","parking","parking"
"509","38.91408","-75.4268627","50","Holly","","yes","OVERPASS","","","parking","parking"
"510","39.9426749","-104.8431283","100","","","","OVERPASS","","","fountain","other"
"7709","45.5350157","-122.6830552","50","","","","OVERPASS","","","bicycle_parking","parking"
"513","42.0041703","-71.5133362","50","","","","OVERPASS","","","parking","parking"
"514","42.7039038","-71.1485422","50","","Merrimack Street Lawrence MA 01843","yes","OVERPASS","","","parking","parking"
"58708","40.5154019","-74.4336483","50","Lot 111","","","OVERPASS","","","parking","parking"
"7753","40.6735264","-111.8899794","50","","","","OVERPASS","","","parking","parking"
"7811","25.7920745","-80.1862215","50","","","","OVERPASS","","","parking","parking"
"7829","39.4130732","-87.4141277","200","Aspen Dental"," Cheddar's""""","US 41 Terre Haute IN 47802, US 41 Terre Haute IN 47802"",,OVERPASS,,,""dentist, parking, restaurant"",food_and_drink","","","","",""
"7871","42.8169444","-77.6677778","50","Livonia Intermediate School","","","OVERPASS","","","school","education"
"518","42.0504814","-88.0653092","200","Panera Bread"," SGD DUBU SO GONG DONG TOFU & KOREAN BBQ"," Portillo's""""","East Golf Road Schaumburg IL 60173, East Golf Road Schaumburg IL 60173, East Golf Road Schaumburg IL 60173"",,OVERPASS,,,""fast_food, parking, restaurant"",food_and_drink","","","",""
"8049","40.1493176","-82.96647","50","","","customers","OVERPASS","","","parking","parking"
"8102","36.3265808","-119.3427444","100","","","customers","OVERPASS","","","parking","parking"
"521","40.7268495","-96.66445","100","","","","OVERPASS","","","parking","parking"
"522","42.6138996","-83.3064753","50","","","","OVERPASS","","","parking","parking"
"525","32.8898639","-97.0374727","50","Terminal E","","","OVERPASS","","","parking","parking"
"527","42.950942","-76.5728683","200","","","","OVERPASS","","","parking","parking"
"530","33.4374954","-86.7294487","50","Taziki's Mediterranean Cafe","","","OVERPASS","","","fast_food","food_and_drink"
"8468","45.5349025","-122.9191187","50","","","customers","OVERPASS","","","parking","parking"
"535","47.7192687","-122.3443862","100","Mexican Snack"," 76"," Jack in the Box"," Krispy Kreme"," Siam Bistro""""","Aurora Avenue North Seattle WA 98133, Aurora Avenue North Seattle WA 98133, Aurora Avenue North, Aurora Avenue North Seattle WA 98133"",customers,OVERPASS,['24/7'],,""bicycle_parking, fast_food, fuel, parking, restaurant"",food_and_drink","",""
"537","34.0064712","-81.0371236","50","The Oliver Gospel Mission"," Municipal Parking Facility""""","Taylor Street Columbia SC, Assembly Street Columbia SC"",yes,OVERPASS,,,""parking, parking_entrance, social_facility"",parking","","","","",""
"552","37.5456885","-122.3219679","50","","","customers","OVERPASS","","","parking","parking"
"553","39.6392919","-106.9141707","50","","","","OVERPASS","","","parking","parking"
"555","33.9021721","-84.4825733","200","Passport Health Marietta Travel Clinic"," Car Spa"," Dunkin'""""","Windy Hill Road Southeast Marietta GA 30067, Cobb Parkway South Marietta GA 30067, Windy Hill Road Southeast Marietta GA 30067"",,OVERPASS,""['Mo-Su 08:00-18:00, Mo-Su 05:00-22:00']"",,""car_wash, clinic, fast_food"",food_and_drink","","","",""
"556","42.7396324","-84.5295097","50","","","","OVERPASS","","","parking","parking"
"557","44.8559672","-93.2365257","50","","","","OVERPASS","","","parking","parking"
"559","34.1660935","-118.3443633","50","Roosevelt Elementary School","","","OVERPASS","","","school","education"
"563","41.664287","-93.6988267","50","","","","OVERPASS","","","parking","parking"
"564","42.9789587","-78.730683","100","Altman Dental","Sheridan Drive Limonsylvania NY 14221","","OVERPASS","","","dentist","healthcare"
"567","37.4139484","-77.4483702","50","","","","OVERPASS","","","parking","parking"
"570","40.0222006","-75.6567754","200","Arbor Terrace Exton","Oaklands Boulevard","","OVERPASS","","","social_facility","other"
"571","44.9685642","-93.2647191","50","","","","OVERPASS","","","parking","parking"
"573","29.1564222","-80.9714696","50","","","","OVERPASS","","","parking","parking"
"574","34.0509008","-118.3644002","200","Paper or Plastik Cafe","West Pico Boulevard","","OVERPASS","","","cafe","food_and_drink"
"576","37.6601117","-121.8623992","200","Valley View Elementary School","","","OVERPASS","","","school","education"
"579","42.9875621","-82.4293079","50","McLaren Port Huron","Pine Grove Avenue Port Huron MI 48060","","OVERPASS","","","hospital","healthcare"
"583","38.3239174","-122.7091827","50","Cotati City Hall"," Cotati Middle School""""","West Sierra Avenue Cotati CA, East School Street Cotati CA 94931"",,OVERPASS,,,""charging_station, school, townhall"",education","","","","",""
"586","33.6678663","-117.8657061","50","","","","OVERPASS","","","parking","parking"
"587","41.4425997","-74.3779769","100","","","","OVERPASS","","","parking","parking"
"588","43.9557841","-73.4322581","50","Putnam Creek Fishing Access","","","OVERPASS","","","parking","parking"
"591","38.1325298","-122.2569875","100","","","","OVERPASS","","","parking","parking"
"593","41.7898977","-111.8348219","50","","","customers","OVERPASS","","","parking","parking"
"594","43.1205816","-77.5586357","200","","","","OVERPASS","","","parking","parking"
"596","32.3009293","-90.1807543","100","","","","OVERPASS","","","parking","parking"
"9482","34.2450518","-77.9499881","50","","","","OVERPASS","","","parking","parking"
"8519","44.441721","-72.7162295","100","Moscow Post Office","","","OVERPASS","","","post_office","other"
"597","33.7468241","-84.3614924","50","La Semilla"," envegan"," Tropical Smoothie Cafe""""","Memorial Drive Southeast Atlanta GA 30316, Memorial Drive Southeast Atlanta GA 30316, Memorial Drive Southeast Atlanta GA 30316"",,OVERPASS,""['Mo off', 'Tu-Th 17:00-22:00', 'Fr-Sa 17:00-23:00', 'Su 17:00-21:00']"",,""parking, restaurant"",food_and_drink","","","",""
"598","33.9320312","-118.2714232","200","Gompers Middle School","","","OVERPASS","","","school","education"
"8609","37.5663079","-122.3209492","50","Saigon City","East 3rd Avenue San Mateo 94401","","OVERPASS","","","restaurant","food_and_drink"
"599","38.900377","-76.998688","50","Lady’s Nails"," Taste of Jamaica"," North East EBT Training Center"," 6th and H St NE"," CAVA""""","H Street Northeast Washington 20002, H Street Northeast, H Street Northeast Washington DC 20002, H Street Northeast Washington DC 20002"",unknown,OVERPASS,""['24/7, Mo-Su 10:45-22:00']"",,""atm, bicycle_rental, fast_food, nail_salon, parking, restaurant, school"",food_and_drink","",""
"602","39.2051419","-76.8097577","50","Long Reach High School","","","OVERPASS","","","school","education"
"8799","33.7953667","-116.3858121","50","","","destination","OVERPASS","","","parking","parking"
"8895","37.9742923","-122.0669568","50","","","","OVERPASS","","","parking","parking"
"8935","35.3755722","-119.0206295","50","","","yes","OVERPASS","","","parking","parking"
"607","42.1099783","-87.7979417","50","","","","OVERPASS","","","parking","parking"
"608","43.2003428","-77.5743318","200","","","yes","OVERPASS","","","parking","parking"
"613","38.93612","-119.9748241","50","South Tahoe Middle School","","","OVERPASS","","","school","education"
"616","26.0859073","-80.1737805","100","Marina 84 Sports Bar & Grill","","","OVERPASS","","","pub","food_and_drink"
"617","48.1058658","-123.4006049","50","","","","OVERPASS","","","parking","parking"
"619","33.6553164","-84.4301209","200","","","","OVERPASS","","","parking","parking"
"623","43.2119131","-77.5829317","50","","","","OVERPASS","","","shelter","other"
"624","32.4718827","-84.9994013","50","","","","OVERPASS","","","parking","parking"
"625","36.4795181","-118.8386143","50","Gateway Restaurant"," The Gateway Bar""""","Three Rivers  93271, Three Rivers  93271"",,OVERPASS,,,""bar, restaurant"",food_and_drink","","","","",""
"626","37.4791846","-122.1765356","50","","","","OVERPASS","","","parking","parking"
"627","37.4801813","-122.1711791","50","","","","OVERPASS","","","parking","parking"
"628","41.345423","-72.0334107","50","Groton Town Hall","Fort Hill Road Groton CT 06340","","OVERPASS","","","townhall","government_civic"
"640","37.9268817","-122.0173877","50","","","customers","OVERPASS","","","parking","parking"
"641","40.9198282","-73.0527148","100","","","","OVERPASS","","","fuel","transport"
"642","45.5466601","-122.8925476","200","Evergreen Post Office","Northeast Evergreen Parkway Hillsboro OR 97124","","OVERPASS","","","post_office","other"
"644","37.5547511","-122.2931797","50","","","","OVERPASS","","","parking","parking"
"647","33.0222197","-97.2789638","100","Olive Garden","North Freeway Fort Worth TX 76177","","OVERPASS","","","restaurant","food_and_drink"
"648","38.0648628","-120.1838068","200","","","","OVERPASS","","","parking","parking"
"650","42.7476505","-83.2807881","50","","","","OVERPASS","","","parking","parking"
"654","45.5711876","-122.6093714","50","Native American Youth and Family Center","","","OVERPASS","","","community_centre","other"
"655","25.9431339","-80.1973862","200","Shell","","","OVERPASS","","","fuel","transport"
"656","33.2937781","-111.0980287","50","","","","OVERPASS","","","shelter","other"
"657","40.4886463","-111.9852434","200","SLCC Juniper Canyon Campus at Herriman","","","OVERPASS","","","college","education"
"659","47.6066383","-122.338986","50","Noi Thai Cuisine"," Locust Cider and Brewing Co.""""","1st Avenue Seattle WA 98101, Post Alley Seattle WA 98101"",,OVERPASS,,,""bar, fountain, parking_entrance, post_box, restaurant"",food_and_drink","","","","",""
"660","34.0525962","-118.2571993","100","Ciudad"," George's Greek Grill"," Border Grill"," Asian Box"," Chaya"," Drago""""","Figueroa Street Los Angeles, Figueroa Street Los Angeles"",,OVERPASS,,,""fast_food, parking, parking_entrance, restaurant"",food_and_drink",""
"661","40.8567156","-81.3490567","50","","","","OVERPASS","","","parking","parking"
"9086","41.0195016","-80.6597017","50","","","","OVERPASS","","","parking","parking"
"9137","39.557432","-105.0010896","50","","","","OVERPASS","","","parking","parking"
"662","40.8955072","-81.4296073","50","","","customers","OVERPASS","","","parking","parking"
"9187","38.7408898","-90.3688273","50","Super Park Lot A","","","OVERPASS","","","parking","parking"
"663","42.932926","-78.8848116","50","Lot R-12 Ext.","","unknown","OVERPASS","","","parking","parking"
"665","42.8472798","-106.2626494","100","Jimmy John's","East 2nd Street Casper WY 82609","","OVERPASS","","","fast_food","food_and_drink"
