time,Sum of Sessions - ChargerId → Energy,energy
2022-05-02T18:30:00Z,2577.139,2577.139
2022-05-03T18:30:00Z,2864.299,2864.299
2022-05-04T18:30:00Z,3249.697,3249.697
2022-05-05T18:30:00Z,3118.701,3118.701
2022-05-06T18:30:00Z,2081.925,2081.925
2022-05-07T18:30:00Z,2590.117,2590.117
2022-05-08T18:30:00Z,2736.983,2736.983
2022-05-09T18:30:00Z,2961.479,2961.479
2022-05-10T18:30:00Z,3171.326,3171.326
2022-05-11T18:30:00Z,3027.306,3027.306
2022-05-12T18:30:00Z,3027.011,3027.011
2022-05-13T18:30:00Z,2189.322,2189.322
2022-05-14T18:30:00Z,2013.699,2013.699
2022-05-15T18:30:00Z,3093.678,3093.678
2022-05-16T18:30:00Z,2849.618,2849.618
2022-05-17T18:30:00Z,2855.111,2855.111
2022-05-18T18:30:00Z,2955.391,2955.391
2022-05-19T18:30:00Z,2650.422,2650.422
2022-05-20T18:30:00Z,2356.434,2356.434
2022-05-21T18:30:00Z,2383.612,2383.612
2022-05-22T18:30:00Z,2992.994,2992.994
2022-05-23T18:30:00Z,3152.891,3152.891
2022-05-24T18:30:00Z,2824.275,2824.275
2022-05-25T18:30:00Z,3253.578,3253.578
2022-05-26T18:30:00Z,3040.059,3040.059
2022-05-27T18:30:00Z,2731.614,2731.614
2022-05-28T18:30:00Z,2621.167,2621.167
2022-05-29T18:30:00Z,1882.071,1882.071
2022-05-30T18:30:00Z,2619.334,2619.334
2022-05-31T18:30:00Z,2665.795,2665.795
2022-06-01T18:30:00Z,3456.705,3456.705
2022-06-02T18:30:00Z,2948.749,2948.749
2022-06-03T18:30:00Z,1283.53,1283.53
2022-06-04T18:30:00Z,1704.287,1704.287
2022-06-05T18:30:00Z,3185.387,3185.387
2022-06-06T18:30:00Z,2754.882,2754.882
2022-06-07T18:30:00Z,3151.27,3151.27
2022-06-08T18:30:00Z,3243.227,3243.227
2022-06-09T18:30:00Z,3149.829,3149.829
2022-06-10T18:30:00Z,2349.933,2349.933
2022-06-11T18:30:00Z,1838.877,1838.877
2022-06-12T18:30:00Z,3202.443,3202.443
2022-06-13T18:30:00Z,3204.219,3204.219
2022-06-14T18:30:00Z,2953.063,2953.063
2022-06-15T18:30:00Z,2842.596,2842.596
2022-06-16T18:30:00Z,2753.437,2753.437
2022-06-17T18:30:00Z,2227.839,2227.839
2022-06-18T18:30:00Z,2251.207,2251.207
2022-06-19T18:30:00Z,2677.429,2677.429
2022-06-20T18:30:00Z,2885.774,2885.774
2022-06-21T18:30:00Z,3048.517,3048.517
2022-06-22T18:30:00Z,2964.255,2964.255
2022-06-23T18:30:00Z,3086.651,3086.651
2022-06-24T18:30:00Z,2545.387,2545.387
2022-06-25T18:30:00Z,2265.353,2265.353
2022-06-26T18:30:00Z,2944.441,2944.441
2022-06-27T18:30:00Z,3241.145,3241.145
2022-06-28T18:30:00Z,2825.27,2825.27
2022-06-29T18:30:00Z,2829.768,2829.768
2022-06-30T18:30:00Z,2724.607,2724.607
2022-07-01T18:30:00Z,2046.368,2046.368
2022-07-02T18:30:00Z,2288.246,2288.246
2022-07-03T18:30:00Z,1958.978,1958.978
2022-07-04T18:30:00Z,2908.65,2908.65
2022-07-05T18:30:00Z,2862.406,2862.406
2022-07-06T18:30:00Z,2622.053,2622.053
2022-07-07T18:30:00Z,2307.757,2307.757
2022-07-08T18:30:00Z,2178.983,2178.983
2022-07-09T18:30:00Z,2547.29,2547.29
2022-07-10T18:30:00Z,3345.812,3345.812
2022-07-11T18:30:00Z,2760.598,2760.598
2022-07-12T18:30:00Z,3233.585,3233.585
2022-07-13T18:30:00Z,3317.95,3317.95
2022-07-14T18:30:00Z,3019.533,3019.533
2022-07-15T18:30:00Z,2764.964,2764.964
2022-07-16T18:30:00Z,2443.595,2443.595
2022-07-17T18:30:00Z,2632.972,2632.972
2022-07-18T18:30:00Z,2797.967,2797.967
2022-07-19T18:30:00Z,3115.365,3115.365
2022-07-20T18:30:00Z,3106.61,3106.61
2022-07-21T18:30:00Z,2797.668,2797.668
2022-07-22T18:30:00Z,2463.103,2463.103
2022-07-23T18:30:00Z,2486.327,2486.327
2022-07-24T18:30:00Z,2865.906,2865.906
2022-07-25T18:30:00Z,2847.415,2847.415
2022-07-26T18:30:00Z,2871.814,2871.814
2022-07-27T18:30:00Z,2956.069,2956.069
2022-07-28T18:30:00Z,3171.5679999999998,3171.5679999999998
2022-07-29T18:30:00Z,2778.762,2778.762
2022-07-30T18:30:00Z,2566.068,2566.068
2022-07-31T18:30:00Z,3270.454,3270.454
2022-08-01T18:30:00Z,3029.321,3029.321
2022-08-02T18:30:00Z,2649.029,2649.029
2022-08-03T18:30:00Z,3477.203,3477.203
2022-08-04T18:30:00Z,3235.24,3235.24
2022-08-05T18:30:00Z,2847.007,2847.007
2022-08-06T18:30:00Z,2187.856,2187.856
2022-08-07T18:30:00Z,3680.602,3680.602
2022-08-08T18:30:00Z,3378.98,3378.98
2022-08-09T18:30:00Z,3282.982,3282.982
2022-08-10T18:30:00Z,3618.497,3618.497
2022-08-11T18:30:00Z,2603.489,2603.489
2022-08-12T18:30:00Z,2785.12,2785.12
2022-08-13T18:30:00Z,2438.445,2438.445
2022-08-14T18:30:00Z,3457.606,3457.606
2022-08-15T18:30:00Z,2907.6440000000002,2907.6440000000002
2022-08-16T18:30:00Z,3488.947,3488.947
2022-08-17T18:30:00Z,3703.349,3703.349
2022-08-18T18:30:00Z,3256.26,3256.26
2022-08-19T18:30:00Z,2568.178,2568.178
2022-08-20T18:30:00Z,2558.22,2558.22
2022-08-21T18:30:00Z,3299.491,3299.491
2022-08-22T18:30:00Z,3593.76,3593.76
2022-08-23T18:30:00Z,3140.08,3140.08
2022-08-24T18:30:00Z,3363.665,3363.665
2022-08-25T18:30:00Z,3904.173,3904.173
2022-08-26T18:30:00Z,2965.227,2965.227
2022-08-27T18:30:00Z,2614.333,2614.333
2022-08-28T18:30:00Z,3636.741,3636.741
2022-08-29T18:30:00Z,3227.726,3227.726
2022-08-30T18:30:00Z,3577.483,3577.483
2022-08-31T18:30:00Z,4161.116,4161.116
2022-09-01T18:30:00Z,3853.412,3853.412
2022-09-02T18:30:00Z,2924.683,2924.683
2022-09-03T18:30:00Z,2202.296,2202.296
2022-09-04T18:30:00Z,2094.118,2094.118
2022-09-05T18:30:00Z,3178.097,3178.097
2022-09-06T18:30:00Z,3733.618,3733.618
2022-09-07T18:30:00Z,3136.286,3136.286
2022-09-08T18:30:00Z,3850.698,3850.698
2022-09-09T18:30:00Z,2540.491,2540.491
2022-09-10T18:30:00Z,3234.113,3234.113
2022-09-11T18:30:00Z,3239.707,3239.707
2022-09-12T18:30:00Z,3691.71,3691.71
2022-09-13T18:30:00Z,3763.101,3763.101
2022-09-14T18:30:00Z,3536.604,3536.604
2022-09-15T18:30:00Z,3384.932,3384.932
2022-09-16T18:30:00Z,2531.959,2531.959
2022-09-17T18:30:00Z,2664.114,2664.114
2022-09-18T18:30:00Z,3201.555,3201.555
2022-09-19T18:30:00Z,3612.311,3612.311
2022-09-20T18:30:00Z,3698.027,3698.027
2022-09-21T18:30:00Z,3075.466,3075.466
2022-09-22T18:30:00Z,3755.1440000000002,3755.1440000000002
2022-09-23T18:30:00Z,3005.304,3005.304
2022-09-24T18:30:00Z,2843.741,2843.741
2022-09-25T18:30:00Z,2892.987,2892.987
2022-09-26T18:30:00Z,3478.4809999999998,3478.4809999999998
2022-09-27T18:30:00Z,2505.982,2505.982
2022-09-28T18:30:00Z,1993.818,1993.818
2022-09-29T18:30:00Z,2458.083,2458.083
2022-09-30T18:30:00Z,2899.057,2899.057
2022-10-01T18:30:00Z,1804.404,1804.404
2022-10-02T18:30:00Z,3767.145,3767.145
2022-10-03T18:30:00Z,3795.612,3795.612
2022-10-04T18:30:00Z,3084.344,3084.344
2022-10-05T18:30:00Z,3450.377,3450.377
2022-10-06T18:30:00Z,3939.444,3939.444
2022-10-07T18:30:00Z,2909.524,2909.524
2022-10-08T18:30:00Z,2686.645,2686.645
2022-10-09T18:30:00Z,2835.386,2835.386
2022-10-10T18:30:00Z,2860.166,2860.166
2022-10-11T18:30:00Z,3330.532,3330.532
2022-10-12T18:30:00Z,3515.937,3515.937
2022-10-13T18:30:00Z,3534.177,3534.177
2022-10-14T18:30:00Z,2674.77,2674.77
2022-10-15T18:30:00Z,2292.891,2292.891
2022-10-16T18:30:00Z,3075.093,3075.093
2022-10-17T18:30:00Z,3506.169,3506.169
2022-10-18T18:30:00Z,3438.747,3438.747
2022-10-19T18:30:00Z,3131.439,3131.439
2022-10-20T18:30:00Z,3238.148,3238.148
2022-10-21T18:30:00Z,2378.419,2378.419
2022-10-22T18:30:00Z,3096.167,3096.167
2022-10-23T18:30:00Z,3632.792,3632.792
2022-10-24T18:30:00Z,3413.446,3413.446
2022-10-25T18:30:00Z,4109.7880000000005,4109.7880000000005
2022-10-26T18:30:00Z,3667.775,3667.775
2022-10-27T18:30:00Z,3642.373,3642.373
2022-10-28T18:30:00Z,2872.316,2872.316
2022-10-29T18:30:00Z,2700.171,2700.171
2022-10-30T18:30:00Z,3693.94,3693.94
2022-10-31T18:30:00Z,3324.652,3324.652
2022-11-01T18:30:00Z,3785.706,3785.706
2022-11-02T18:30:00Z,4373.611,4373.611
2022-11-03T18:30:00Z,3548.014,3548.014
2022-11-04T18:30:00Z,2458.701,2458.701
2022-11-05T18:30:00Z,2322.615,2322.615
2022-11-06T18:30:00Z,3274.935,3274.935
2022-11-07T18:30:00Z,4045.121,4045.121
2022-11-08T18:30:00Z,3320.082,3320.082
2022-11-09T18:30:00Z,2645.261,2645.261
2022-11-10T18:30:00Z,3151.306,3151.306
2022-11-11T18:30:00Z,2184.135,2184.135
2022-11-12T18:30:00Z,2673.716,2673.716
2022-11-13T18:30:00Z,3744.091,3744.091
2022-11-14T18:30:00Z,3704.117,3704.117
2022-11-15T18:30:00Z,3896.275,3896.275
2022-11-16T18:30:00Z,3659.631,3659.631
2022-11-17T18:30:00Z,3468.495,3468.495
2022-11-18T18:30:00Z,2649.67,2649.67
2022-11-19T18:30:00Z,2681.61,2681.61
2022-11-20T18:30:00Z,2505.344,2505.344
2022-11-21T18:30:00Z,3047.663,3047.663
2022-11-22T18:30:00Z,2913.822,2913.822
2022-11-23T18:30:00Z,2510.232,2510.232
2022-11-24T18:30:00Z,2702.822,2702.822
2022-11-25T18:30:00Z,2046.454,2046.454
2022-11-26T18:30:00Z,2250.833,2250.833
2022-11-27T18:30:00Z,2955.805,2955.805
2022-11-28T18:30:00Z,3693.004,3693.004
2022-11-29T18:30:00Z,3760.562,3760.562
2022-11-30T18:30:00Z,3707.359,3707.359
2022-12-01T18:30:00Z,3368.572,3368.572
2022-12-02T18:30:00Z,2571.75,2571.75
2022-12-03T18:30:00Z,2788.804,2788.804
2022-12-04T18:30:00Z,3575.191,3575.191
2022-12-05T18:30:00Z,3433.408,3433.408
2022-12-06T18:30:00Z,3654.195,3654.195
2022-12-07T18:30:00Z,3805.411,3805.411
2022-12-08T18:30:00Z,3951.008,3951.008
2022-12-09T18:30:00Z,3228.562,3228.562
2022-12-10T18:30:00Z,3154.609,3154.609
2022-12-11T18:30:00Z,3533.301,3533.301
2022-12-12T18:30:00Z,2981.184,2981.184
2022-12-13T18:30:00Z,3446.737,3446.737
2022-12-14T18:30:00Z,3510.82,3510.82
2022-12-15T18:30:00Z,3363.494,3363.494
2022-12-16T18:30:00Z,2698.2980000000002,2698.2980000000002
2022-12-17T18:30:00Z,2526.472,2526.472
2022-12-18T18:30:00Z,3660.398,3660.398
2022-12-19T18:30:00Z,3594.818,3594.818
2022-12-20T18:30:00Z,3170.838,3170.838
2022-12-21T18:30:00Z,2698.231,2698.231
2022-12-22T18:30:00Z,2547.502,2547.502
2022-12-23T18:30:00Z,2807.112,2807.112
2022-12-24T18:30:00Z,2951.124,2951.124
2022-12-25T18:30:00Z,2188.419,2188.419
2022-12-26T18:30:00Z,2998.034,2998.034
2022-12-27T18:30:00Z,2646.9519999999998,2646.9519999999998
2022-12-28T18:30:00Z,2464.248,2464.248
2022-12-29T18:30:00Z,2300.215,2300.215
2022-12-30T18:30:00Z,2592.233,2592.233
2022-12-31T18:30:00Z,2254.403,2254.403
2023-01-01T18:30:00Z,2623.258,2623.258
2023-01-02T18:30:00Z,3020.449,3020.449
2023-01-03T18:30:00Z,3697.767,3697.767
2023-01-04T18:30:00Z,3247.07,3247.07
2023-01-05T18:30:00Z,3425.319,3425.319
2023-01-06T18:30:00Z,3018.005,3018.005
2023-01-07T18:30:00Z,2502.793,2502.793
2023-01-08T18:30:00Z,3434.689,3434.689
2023-01-09T18:30:00Z,3609.421,3609.421
2023-01-10T18:30:00Z,3368.437,3368.437
2023-01-11T18:30:00Z,3362.187,3362.187
2023-01-12T18:30:00Z,3343.839,3343.839
2023-01-13T18:30:00Z,2412.123,2412.123
2023-01-14T18:30:00Z,2510.661,2510.661
2023-01-15T18:30:00Z,3316.136,3316.136
2023-01-16T18:30:00Z,3789.219,3789.219
2023-01-17T18:30:00Z,3072.359,3072.359
2023-01-18T18:30:00Z,4077.31,4077.31
2023-01-19T18:30:00Z,3565.133,3565.133
2023-01-20T18:30:00Z,2930.366,2930.366
2023-01-21T18:30:00Z,2973.505,2973.505
2023-01-22T18:30:00Z,3651.672,3651.672
2023-01-23T18:30:00Z,3243.455,3243.455
2023-01-24T18:30:00Z,3796.298,3796.298
2023-01-25T18:30:00Z,3843.128,3843.128
2023-01-26T18:30:00Z,3932.598,3932.598
2023-01-27T18:30:00Z,2601.933,2601.933
2023-01-28T18:30:00Z,3313.161,3313.161
2023-01-29T18:30:00Z,3438.063,3438.063
2023-01-30T18:30:00Z,3443.542,3443.542
2023-01-31T18:30:00Z,3214.504,3214.504
2023-02-01T18:30:00Z,3545.687,3545.687
2023-02-02T18:30:00Z,3325.386,3325.386
2023-02-03T18:30:00Z,3374.872,3374.872
2023-02-04T18:30:00Z,2869.531,2869.531
2023-02-05T18:30:00Z,3635.293,3635.293
2023-02-06T18:30:00Z,3303.967,3303.967
2023-02-07T18:30:00Z,3224.5480000000002,3224.5480000000002
2023-02-08T18:30:00Z,3423.928,3423.928
2023-02-09T18:30:00Z,3340.866,3340.866
2023-02-10T18:30:00Z,2511.816,2511.816
2023-02-11T18:30:00Z,2518.885,2518.885
2023-02-12T18:30:00Z,3724.052,3724.052
2023-02-13T18:30:00Z,3428.689,3428.689
2023-02-14T18:30:00Z,3721.643,3721.643
2023-02-15T18:30:00Z,3576.044,3576.044
2023-02-16T18:30:00Z,3365.513,3365.513
2023-02-17T18:30:00Z,3004.149,3004.149
2023-02-18T18:30:00Z,2499.876,2499.876
2023-02-19T18:30:00Z,3612.824,3612.824
2023-02-20T18:30:00Z,3554.024,3554.024
2023-02-21T18:30:00Z,4013.012,4013.012
2023-02-22T18:30:00Z,3970.951,3970.951
2023-02-23T18:30:00Z,3538.38,3538.38
2023-02-24T18:30:00Z,3588.732,3588.732
2023-02-25T18:30:00Z,2450.85,2450.85
2023-02-26T18:30:00Z,3870.908,3870.908
2023-02-27T18:30:00Z,3934.476,3934.476
2023-02-28T18:30:00Z,3883.075,3883.075
2023-03-01T18:30:00Z,3626.677,3626.677
2023-03-02T18:30:00Z,3979.867,3979.867
2023-03-03T18:30:00Z,2978.17,2978.17
2023-03-04T18:30:00Z,2691.86,2691.86
2023-03-05T18:30:00Z,3708.679,3708.679
2023-03-06T18:30:00Z,3831.778,3831.778
2023-03-07T18:30:00Z,3674.698,3674.698
2023-03-08T18:30:00Z,3670.088,3670.088
2023-03-09T18:30:00Z,3354.918,3354.918
2023-03-10T18:30:00Z,2791.515,2791.515
2023-03-11T18:30:00Z,2810.661,2810.661
2023-03-12T18:30:00Z,4388.467,4388.467
2023-03-13T18:30:00Z,4364.8189999999995,4364.8189999999995
2023-03-14T18:30:00Z,3894.111,3894.111
2023-03-15T18:30:00Z,3479.702,3479.702
2023-03-16T18:30:00Z,3336.232,3336.232
2023-03-17T18:30:00Z,2707.441,2707.441
2023-03-18T18:30:00Z,3229.131,3229.131
2023-03-19T18:30:00Z,3809.187,3809.187
2023-03-20T18:30:00Z,3869.494,3869.494
2023-03-21T18:30:00Z,3522.005,3522.005
2023-03-22T18:30:00Z,3581.12,3581.12
2023-03-23T18:30:00Z,3212.034,3212.034
2023-03-24T18:30:00Z,2890.382,2890.382
2023-03-25T18:30:00Z,2715.681,2715.681
2023-03-26T18:30:00Z,4164.793,4164.793
2023-03-27T18:30:00Z,3691.23,3691.23
2023-03-28T18:30:00Z,4014.5769999999998,4014.5769999999998
2023-03-29T18:30:00Z,4207.845,4207.845
2023-03-30T18:30:00Z,3432.523,3432.523
2023-03-31T18:30:00Z,3343.1549999999997,3343.1549999999997
2023-04-01T18:30:00Z,2849.448,2849.448
2023-04-02T18:30:00Z,3323.093,3323.093
2023-04-03T18:30:00Z,4326.586,4326.586
2023-04-04T18:30:00Z,4529.463,4529.463
2023-04-05T18:30:00Z,3736.504,3736.504
2023-04-06T18:30:00Z,3557.971,3557.971
2023-04-07T18:30:00Z,3446.135,3446.135
2023-04-08T18:30:00Z,2890.713,2890.713
2023-04-09T18:30:00Z,3794.997,3794.997
2023-04-10T18:30:00Z,3733.874,3733.874
2023-04-11T18:30:00Z,3225.535,3225.535
2023-04-12T18:30:00Z,3433.824,3433.824
2023-04-13T18:30:00Z,3558.284,3558.284
2023-04-14T18:30:00Z,3113.852,3113.852
2023-04-15T18:30:00Z,3903.874,3903.874
2023-04-16T18:30:00Z,4160.383,4160.383
2023-04-17T18:30:00Z,3692.844,3692.844
2023-04-18T18:30:00Z,4685.94,4685.94
2023-04-19T18:30:00Z,3517.759,3517.759
2023-04-20T18:30:00Z,3910.45,3910.45
2023-04-21T18:30:00Z,3601.592,3601.592
2023-04-22T18:30:00Z,3091.962,3091.962
2023-04-23T18:30:00Z,4222.603,4222.603
2023-04-24T18:30:00Z,3717.965,3717.965
2023-04-25T18:30:00Z,3266.022,3266.022
2023-04-26T18:30:00Z,3974.636,3974.636
2023-04-27T18:30:00Z,3989.19,3989.19
2023-04-28T18:30:00Z,3239.049,3239.049
2023-04-29T18:30:00Z,3772.194,3772.194
2023-04-30T18:30:00Z,3720.064,3720.064
2023-05-01T18:30:00Z,3845.803,3845.803
2023-05-02T18:30:00Z,4360.788,4360.788
2023-05-03T18:30:00Z,4109.304,4109.304
2023-05-04T18:30:00Z,3697.633,3697.633
2023-05-05T18:30:00Z,3390.832,3390.832
2023-05-06T18:30:00Z,2980.433,2980.433
2023-05-07T18:30:00Z,4356.127,4356.127
2023-05-08T18:30:00Z,4015.479,4015.479
2023-05-09T18:30:00Z,3944.578,3944.578
2023-05-10T18:30:00Z,4376.171,4376.171
2023-05-11T18:30:00Z,4007.527,4007.527
2023-05-12T18:30:00Z,3523.658,3523.658
2023-05-13T18:30:00Z,2431.602,2431.602
2023-05-14T18:30:00Z,4364.324,4364.324
2023-05-15T18:30:00Z,4388.766,4388.766
2023-05-16T18:30:00Z,3918.816,3918.816
2023-05-17T18:30:00Z,3770.63,3770.63
2023-05-18T18:30:00Z,4146.363,4146.363
2023-05-19T18:30:00Z,2824.84,2824.84
2023-05-20T18:30:00Z,3557.101,3557.101
2023-05-21T18:30:00Z,3817.923,3817.923
2023-05-22T18:30:00Z,4528.018,4528.018
2023-05-23T18:30:00Z,3554.615,3554.615
2023-05-24T18:30:00Z,3948.121,3948.121
2023-05-25T18:30:00Z,3947.164,3947.164
2023-05-26T18:30:00Z,2847.859,2847.859
2023-05-27T18:30:00Z,2875.413,2875.413
2023-05-28T18:30:00Z,3082.329,3082.329
2023-05-29T18:30:00Z,4365.534,4365.534
2023-05-30T18:30:00Z,4106.076,4106.076
2023-05-31T18:30:00Z,4227.642,4227.642
2023-06-01T18:30:00Z,4175.643,4175.643
2023-06-02T18:30:00Z,3142.594,3142.594
2023-06-03T18:30:00Z,3068.557,3068.557
2023-06-04T18:30:00Z,4208.211,4208.211
2023-06-05T18:30:00Z,3807.881,3807.881
2023-06-06T18:30:00Z,3642.102,3642.102
2023-06-07T18:30:00Z,4538.164,4538.164
2023-06-08T18:30:00Z,3480.861,3480.861
2023-06-09T18:30:00Z,3389.35,3389.35
2023-06-10T18:30:00Z,2801.028,2801.028
2023-06-11T18:30:00Z,3869.204,3869.204
2023-06-12T18:30:00Z,3059.655,3059.655
2023-06-13T18:30:00Z,3626.843,3626.843
2023-06-14T18:30:00Z,4147.543,4147.543
2023-06-15T18:30:00Z,3393.306,3393.306
2023-06-16T18:30:00Z,3504.864,3504.864
2023-06-17T18:30:00Z,2818.135,2818.135
2023-06-18T18:30:00Z,3814.663,3814.663
2023-06-19T18:30:00Z,3639.922,3639.922
2023-06-20T18:30:00Z,4552.812,4552.812
2023-06-21T18:30:00Z,4410.942,4410.942
2023-06-22T18:30:00Z,3603.66,3603.66
2023-06-23T18:30:00Z,3559.382,3559.382
2023-06-24T18:30:00Z,3404.96,3404.96
2023-06-25T18:30:00Z,3478.835,3478.835
2023-06-26T18:30:00Z,4269.945,4269.945
2023-06-27T18:30:00Z,4181.105,4181.105
2023-06-28T18:30:00Z,4621.259,4621.259
2023-06-29T18:30:00Z,4319.517,4319.517
2023-06-30T18:30:00Z,3124.475,3124.475
2023-07-01T18:30:00Z,3020.451,3020.451
2023-07-02T18:30:00Z,3790.93,3790.93
2023-07-03T18:30:00Z,3275.807,3275.807
2023-07-04T18:30:00Z,3794.683,3794.683
2023-07-05T18:30:00Z,4118.214,4118.214
2023-07-06T18:30:00Z,3787.834,3787.834
2023-07-07T18:30:00Z,3439.172,3439.172
2023-07-08T18:30:00Z,3050.802,3050.802
2023-07-09T18:30:00Z,4198.758,4198.758
2023-07-10T18:30:00Z,4035.241,4035.241
2023-07-11T18:30:00Z,4441.151,4441.151
2023-07-12T18:30:00Z,4359.605,4359.605
2023-07-13T18:30:00Z,4309.801,4309.801
2023-07-14T18:30:00Z,3306.386,3306.386
2023-07-15T18:30:00Z,3137.764,3137.764
2023-07-16T18:30:00Z,4644.769,4644.769
2023-07-17T18:30:00Z,4054.834,4054.834
2023-07-18T18:30:00Z,4240.82,4240.82
2023-07-19T18:30:00Z,4565.652,4565.652
2023-07-20T18:30:00Z,4777.732,4777.732
2023-07-21T18:30:00Z,3565.353,3565.353
2023-07-22T18:30:00Z,3356.718,3356.718
2023-07-23T18:30:00Z,4468.192,4468.192
2023-07-24T18:30:00Z,4594.062,4594.062
2023-07-25T18:30:00Z,4617.382,4617.382
2023-07-26T18:30:00Z,4508.137,4508.137
2023-07-27T18:30:00Z,3714.603,3714.603
2023-07-28T18:30:00Z,4011.501,4011.501
2023-07-29T18:30:00Z,3665.532,3665.532
2023-07-30T18:30:00Z,4948.624,4948.624
2023-07-31T18:30:00Z,4829.561,4829.561
2023-08-01T18:30:00Z,5095.887,5095.887
2023-08-02T18:30:00Z,4449.453,4449.453
2023-08-03T18:30:00Z,4057.535,4057.535
2023-08-04T18:30:00Z,3601.25,3601.25
2023-08-05T18:30:00Z,3366.757,3366.757
2023-08-06T18:30:00Z,5462.328,5462.328
2023-08-07T18:30:00Z,4702.107,4702.107
2023-08-08T18:30:00Z,4794.507,4794.507
2023-08-09T18:30:00Z,4194.109,4194.109
2023-08-10T18:30:00Z,4608.547,4608.547
2023-08-11T18:30:00Z,3688.075,3688.075
2023-08-12T18:30:00Z,3857.385,3857.385
2023-08-13T18:30:00Z,4665.461,4665.461
2023-08-14T18:30:00Z,5350.684,5350.684
2023-08-15T18:30:00Z,4566.766,4566.766
2023-08-16T18:30:00Z,4852.73,4852.73
2023-08-17T18:30:00Z,3996.936,3996.936
2023-08-18T18:30:00Z,3247.846,3247.846
2023-08-19T18:30:00Z,3651.325,3651.325
2023-08-20T18:30:00Z,4618.429,4618.429
2023-08-21T18:30:00Z,5002.936,5002.936
2023-08-22T18:30:00Z,4998.829,4998.829
2023-08-23T18:30:00Z,4287.907,4287.907
2023-08-24T18:30:00Z,5056.73,5056.73
2023-08-25T18:30:00Z,4541.177,4541.177
2023-08-26T18:30:00Z,3703.846,3703.846
2023-08-27T18:30:00Z,4817.792,4817.792
2023-08-28T18:30:00Z,4918.083,4918.083
2023-08-29T18:30:00Z,4997.607,4997.607
2023-08-30T18:30:00Z,4804.353,4804.353
2023-08-31T18:30:00Z,4469.483,4469.483
2023-09-01T18:30:00Z,4106.36,4106.36
2023-09-02T18:30:00Z,3136.234,3136.234
2023-09-03T18:30:00Z,3117.174,3117.174
2023-09-04T18:30:00Z,4230.595,4230.595
2023-09-05T18:30:00Z,5102.449,5102.449
2023-09-06T18:30:00Z,4914.887,4914.887
2023-09-07T18:30:00Z,4600.491,4600.491
2023-09-08T18:30:00Z,4077.428,4077.428
2023-09-09T18:30:00Z,2749.564,2749.564
2023-09-10T18:30:00Z,4554.265,4554.265
2023-09-11T18:30:00Z,4317.046,4317.046
2023-09-12T18:30:00Z,5430.3550000000005,5430.3550000000005
2023-09-13T18:30:00Z,4947.554,4947.554
2023-09-14T18:30:00Z,4929.22,4929.22
2023-09-15T18:30:00Z,3455.596,3455.596
2023-09-16T18:30:00Z,3619.635,3619.635
2023-09-17T18:30:00Z,5271.382,5271.382
2023-09-18T18:30:00Z,4915.028,4915.028
2023-09-19T18:30:00Z,5033.574,5033.574
2023-09-20T18:30:00Z,5311.239,5311.239
2023-09-21T18:30:00Z,4336.549,4336.549
2023-09-22T18:30:00Z,3917.025,3917.025
2023-09-23T18:30:00Z,3724.773,3724.773
2023-09-24T18:30:00Z,3957.159,3957.159
2023-09-25T18:30:00Z,5106.319,5106.319
2023-09-26T18:30:00Z,5195.789,5195.789
2023-09-27T18:30:00Z,4796.353,4796.353
2023-09-28T18:30:00Z,5100.688,5100.688
2023-09-29T18:30:00Z,3983.358,3983.358
2023-09-30T18:30:00Z,3953.881,3953.881
2023-10-01T18:30:00Z,4502.613,4502.613
2023-10-02T18:30:00Z,4456.385,4456.385
2023-10-03T18:30:00Z,4998.031,4998.031
2023-10-04T18:30:00Z,4994.139,4994.139
2023-10-05T18:30:00Z,4989.944,4989.944
2023-10-06T18:30:00Z,3658.691,3658.691
2023-10-07T18:30:00Z,4047.868,4047.868
2023-10-08T18:30:00Z,5323.946,5323.946
2023-10-09T18:30:00Z,4644.735,4644.735
2023-10-10T18:30:00Z,4658.31,4658.31
2023-10-11T18:30:00Z,4503.379,4503.379
2023-10-12T18:30:00Z,4835.069,4835.069
2023-10-13T18:30:00Z,3387.841,3387.841
2023-10-14T18:30:00Z,4128.098,4128.098
2023-10-15T18:30:00Z,5415.385,5415.385
2023-10-16T18:30:00Z,4387.878,4387.878
2023-10-17T18:30:00Z,4204.107,4204.107
2023-10-18T18:30:00Z,4825.918,4825.918
2023-10-19T18:30:00Z,4686.77,4686.77
2023-10-20T18:30:00Z,4382.44,4382.44
2023-10-21T18:30:00Z,4007.166,4007.166
2023-10-22T18:30:00Z,5178.182,5178.182
2023-10-23T18:30:00Z,4577.128,4577.128
2023-10-24T18:30:00Z,5373.259,5373.259
2023-10-25T18:30:00Z,5185.264,5185.264
2023-10-26T18:30:00Z,4966.589,4966.589
2023-10-27T18:30:00Z,4155.497,4155.497
2023-10-28T18:30:00Z,3841.27,3841.27
2023-10-29T18:30:00Z,5270.314,5270.314
2023-10-30T18:30:00Z,5126.865,5126.865
2023-10-31T18:30:00Z,5291.75,5291.75
2023-11-01T18:30:00Z,5037.219,5037.219
2023-11-02T18:30:00Z,4660.195,4660.195
2023-11-03T18:30:00Z,4136.055,4136.055
2023-11-04T18:30:00Z,3240.498,3240.498
2023-11-05T18:30:00Z,5442.088,5442.088
2023-11-06T18:30:00Z,5060.536,5060.536
2023-11-07T18:30:00Z,4389.529,4389.529
